adm0_en,len_crs,area_crs,len_km,area_km2
Philippines (the),567,18374,0,0.0
Philippines (the),428,6100,0,0.0
Philippines (the),732,24534,0,0.0
Philippines (the),5144,344895,5,0.0
Philippines (the),1518,60793,1,0.0
Philippines (the),168,1356,0,0.0
Philippines (the),735,21776,0,0.0
Philippines (the),968,15053,0,0.0
Philippines (the),117,641,0,0.0
Philippines (the),228938,899276932,228,899.0
Philippines (the),23341,16946039,23,16.0
Philippines (the),5617,1201348,5,1.0
Philippines (the),103,428,0,0.0
Philippines (the),271,3143,0,0.0
Philippines (the),778,14972,0,0.0
Philippines (the),1307,66977,1,0.0
Philippines (the),158,1182,0,0.0
Philippines (the),212,1793,0,0.0
Philippines (the),232,1186,0,0.0
Philippines (the),264,1162,0,0.0
Philippines (the),204,1173,0,0.0
Philippines (the),159,1327,0,0.0
Philippines (the),132,653,0,0.0
Philippines (the),165,1050,0,0.0
Philippines (the),124,628,0,0.0
Philippines (the),194,1967,0,0.0
Philippines (the),233,1152,0,0.0
Philippines (the),562,7594,0,0.0
Philippines (the),133,587,0,0.0
Philippines (the),162,1544,0,0.0
Philippines (the),112,882,0,0.0
Philippines (the),91,520,0,0.0
Philippines (the),37674,21122879,37,21.0
Philippines (the),398,7648,0,0.0
Philippines (the),38216,32086662,38,32.0
Philippines (the),104,764,0,0.0
Philippines (the),112,497,0,0.0
Philippines (the),213,2553,0,0.0
Philippines (the),132,792,0,0.0
Philippines (the),265,1456,0,0.0
Philippines (the),5030,432094,5,0.0
Philippines (the),161,990,0,0.0
Philippines (the),112,643,0,0.0
Philippines (the),291,5657,0,0.0
Philippines (the),425,8242,0,0.0
Philippines (the),106,572,0,0.0
Philippines (the),644,23386,0,0.0
Philippines (the),1270,41312,1,0.0
Philippines (the),145,789,0,0.0
Philippines (the),111,729,0,0.0
Philippines (the),232,1242,0,0.0
Philippines (the),2263,57045,2,0.0
Philippines (the),181,1252,0,0.0
Philippines (the),142,1130,0,0.0
Philippines (the),1506,80765,1,0.0
Philippines (the),264,2157,0,0.0
Philippines (the),60,179,0,0.0
Philippines (the),69,295,0,0.0
Philippines (the),199,1043,0,0.0
Philippines (the),765,8554,0,0.0
Philippines (the),3096,214381,3,0.0
Philippines (the),331,3828,0,0.0
Philippines (the),578,11301,0,0.0
Philippines (the),246,2308,0,0.0
Philippines (the),1212,52172,1,0.0
Philippines (the),95,512,0,0.0
Philippines (the),110,515,0,0.0
Philippines (the),646,27781,0,0.0
Philippines (the),2233,154448,2,0.0
Philippines (the),432,4636,0,0.0
Philippines (the),158,1524,0,0.0
Philippines (the),155,966,0,0.0
Philippines (the),215,843,0,0.0
Philippines (the),235,2394,0,0.0
Philippines (the),149,794,0,0.0
Philippines (the),99,567,0,0.0
Philippines (the),187,2052,0,0.0
Philippines (the),1111,65318,1,0.0
Philippines (the),68,291,0,0.0
Philippines (the),4373,377935,4,0.0
Philippines (the),1710,99636,1,0.0
Philippines (the),114,504,0,0.0
Philippines (the),2807,183052,2,0.0
Philippines (the),3613,245485,3,0.0
Philippines (the),310,3399,0,0.0
Philippines (the),1890,35563,1,0.0
Philippines (the),164,1138,0,0.0
Philippines (the),366,3056,0,0.0
Philippines (the),86,249,0,0.0
Philippines (the),221,1050,0,0.0
Philippines (the),134,792,0,0.0
Philippines (the),534,12065,0,0.0
Philippines (the),8068,893927,8,0.0
Philippines (the),664,14541,0,0.0
Philippines (the),190,1181,0,0.0
Philippines (the),98,562,0,0.0
Philippines (the),633,16569,0,0.0
Philippines (the),280,2551,0,0.0
Philippines (the),132,655,0,0.0
Philippines (the),67,173,0,0.0
Philippines (the),60,148,0,0.0
Philippines (the),55,166,0,0.0
Philippines (the),298,3644,0,0.0
Philippines (the),200,1822,0,0.0
Philippines (the),336,4026,0,0.0
Philippines (the),4229,372193,4,0.0
Philippines (the),188,1573,0,0.0
Philippines (the),125,790,0,0.0
Philippines (the),353,2319,0,0.0
Philippines (the),97,468,0,0.0
Philippines (the),126,820,0,0.0
Philippines (the),129,527,0,0.0
Philippines (the),449,5961,0,0.0
Philippines (the),139,1003,0,0.0
Philippines (the),158,1062,0,0.0
Philippines (the),117,753,0,0.0
Philippines (the),726,23267,0,0.0
Philippines (the),1308,41992,1,0.0
Philippines (the),1543,45862,1,0.0
Philippines (the),246,1374,0,0.0
Philippines (the),389,6369,0,0.0
Philippines (the),1164,35558,1,0.0
Philippines (the),742,19679,0,0.0
Philippines (the),368,3728,0,0.0
Philippines (the),2167,105895,2,0.0
Philippines (the),817,30662,0,0.0
Philippines (the),1965,98752,1,0.0
Philippines (the),337,3970,0,0.0
Philippines (the),231,3022,0,0.0
Philippines (the),125,979,0,0.0
Philippines (the),807,12059,0,0.0
Philippines (the),245,1761,0,0.0
Philippines (the),224,1759,0,0.0
Philippines (the),34271,28909125,34,28.0
Philippines (the),2719,210334,2,0.0
Philippines (the),7540,1126953,7,1.0
Philippines (the),912,32708,0,0.0
Philippines (the),2184,224025,2,0.0
Philippines (the),302,4189,0,0.0
Philippines (the),233,2818,0,0.0
Philippines (the),762,9846,0,0.0
Philippines (the),212,991,0,0.0
Philippines (the),204,1766,0,0.0
Philippines (the),354,8594,0,0.0
Philippines (the),270,3811,0,0.0
Philippines (the),698,28342,0,0.0
Philippines (the),982,62514,0,0.0
Philippines (the),1256,68023,1,0.0
Philippines (the),109014,194904381,109,194.0
Philippines (the),1312,74892,1,0.0
Philippines (the),124,912,0,0.0
Philippines (the),218,1488,0,0.0
Philippines (the),56,186,0,0.0
Philippines (the),75,324,0,0.0
Philippines (the),163,956,0,0.0
Philippines (the),4228,391910,4,0.0
Philippines (the),123,823,0,0.0
Philippines (the),1906,78721,1,0.0
Philippines (the),339,5875,0,0.0
Philippines (the),2871,299999,2,0.0
Philippines (the),1960,94998,1,0.0
Philippines (the),78,399,0,0.0
Philippines (the),4786,790224,4,0.0
Philippines (the),12511,1644133,12,1.0
Philippines (the),114,624,0,0.0
Philippines (the),497,7710,0,0.0
Philippines (the),3493,330842,3,0.0
Philippines (the),2471,109333,2,0.0
Philippines (the),10782,1600480,10,1.0
Philippines (the),440,8277,0,0.0
Philippines (the),216,1858,0,0.0
Philippines (the),76,236,0,0.0
Philippines (the),955,43270,0,0.0
Philippines (the),156,1080,0,0.0
Philippines (the),16663,9589378,16,9.0
Philippines (the),2548,104265,2,0.0
Philippines (the),199,2258,0,0.0
Philippines (the),127,950,0,0.0
Philippines (the),279,2428,0,0.0
Philippines (the),264,4305,0,0.0
Philippines (the),1655,104258,1,0.0
Philippines (the),1539,59280,1,0.0
Philippines (the),578,20391,0,0.0
Philippines (the),1041,31274,1,0.0
Philippines (the),799,22613,0,0.0
Philippines (the),280,3311,0,0.0
Philippines (the),256,3188,0,0.0
Philippines (the),705,32957,0,0.0
Philippines (the),159,1350,0,0.0
Philippines (the),912,18572,0,0.0
Philippines (the),410,8460,0,0.0
Philippines (the),849,24406,0,0.0
Philippines (the),299,5678,0,0.0
Philippines (the),9375,1417513,9,1.0
Philippines (the),180,1734,0,0.0
Philippines (the),506,15500,0,0.0
Philippines (the),176,1676,0,0.0
Philippines (the),197,2560,0,0.0
Philippines (the),620,6856,0,0.0
Philippines (the),118,742,0,0.0
Philippines (the),82,441,0,0.0
Philippines (the),543,10783,0,0.0
Philippines (the),50686,26317854,50,26.0
Philippines (the),136,822,0,0.0
Philippines (the),209,2733,0,0.0
Philippines (the),887,36570,0,0.0
Philippines (the),535,4501,0,0.0
Philippines (the),230,2231,0,0.0
Philippines (the),274,3081,0,0.0
Philippines (the),1025,54136,1,0.0
Philippines (the),2658,215159,2,0.0
Philippines (the),238,1886,0,0.0
Philippines (the),2471,229723,2,0.0
Philippines (the),114,673,0,0.0
Philippines (the),792,23023,0,0.0
Philippines (the),915,8799,0,0.0
Philippines (the),1714,35715,1,0.0
Philippines (the),727,15945,0,0.0
Philippines (the),1894,171384,1,0.0
Philippines (the),2183,129976,2,0.0
Philippines (the),284,3396,0,0.0
Philippines (the),1971,88506,1,0.0
Philippines (the),1086,41428,1,0.0
Philippines (the),398,5146,0,0.0
Philippines (the),1169,75995,1,0.0
Philippines (the),756,12249,0,0.0
Philippines (the),609,13194,0,0.0
Philippines (the),1252,56130,1,0.0
Philippines (the),428,8482,0,0.0
Philippines (the),4307,785150,4,0.0
Philippines (the),730,35893,0,0.0
Philippines (the),11575,1493311,11,1.0
Philippines (the),2670,281712,2,0.0
Philippines (the),553,13085,0,0.0
Philippines (the),1155,40064,1,0.0
Philippines (the),1158,73781,1,0.0
Philippines (the),257,3488,0,0.0
Philippines (the),362,3764,0,0.0
Philippines (the),20752,3401839,20,3.0
Philippines (the),3994,234982,3,0.0
Philippines (the),642,27503,0,0.0
Philippines (the),3887,313055,3,0.0
Philippines (the),3006,184048,3,0.0
Philippines (the),39076,17960256,39,17.0
Philippines (the),646,17631,0,0.0
Philippines (the),432,4679,0,0.0
Philippines (the),547,20471,0,0.0
Philippines (the),80888,31937417,80,31.0
Philippines (the),1849,52727,1,0.0
Philippines (the),872,26451,0,0.0
Philippines (the),1410,77134,1,0.0
Philippines (the),35688,11140734,35,11.0
Philippines (the),523,12645,0,0.0
Philippines (the),117,625,0,0.0
Philippines (the),6440,1314491,6,1.0
Philippines (the),998,33687,0,0.0
Philippines (the),1094,36664,1,0.0
Philippines (the),669,16708,0,0.0
Philippines (the),730,12338,0,0.0
Philippines (the),363,6803,0,0.0
Philippines (the),94,543,0,0.0
Philippines (the),408,4008,0,0.0
Philippines (the),12476,2262799,12,2.0
Philippines (the),594,18090,0,0.0
Philippines (the),3334,360478,3,0.0
Philippines (the),99,590,0,0.0
Philippines (the),279,1499,0,0.0
Philippines (the),667,13788,0,0.0
Philippines (the),1368,66991,1,0.0
Philippines (the),911,25528,0,0.0
Philippines (the),2000,60151,2,0.0
Philippines (the),339,6085,0,0.0
Philippines (the),6437,472631,6,0.0
Philippines (the),4972,874704,4,0.0
Philippines (the),851,24673,0,0.0
Philippines (the),5629,285515,5,0.0
Philippines (the),841,17870,0,0.0
Philippines (the),255,3203,0,0.0
Philippines (the),12395,2107368,12,2.0
Philippines (the),88,430,0,0.0
Philippines (the),6418,2296614,6,2.0
Philippines (the),1775,79910,1,0.0
Philippines (the),3198,333601,3,0.0
Philippines (the),3625,877818,3,0.0
Philippines (the),8521,1457276,8,1.0
Philippines (the),161,887,0,0.0
Philippines (the),1203,24758,1,0.0
Philippines (the),4197,662645,4,0.0
Philippines (the),2403,233043,2,0.0
Philippines (the),377459,1444096010,377,1444.0
Philippines (the),512,6209,0,0.0
Philippines (the),529,9639,0,0.0
Philippines (the),334,2432,0,0.0
Philippines (the),18576,7149680,18,7.0
Philippines (the),169,1964,0,0.0
Philippines (the),11171,3404430,11,3.0
Philippines (the),394,4797,0,0.0
Philippines (the),856,23218,0,0.0
Philippines (the),750,18799,0,0.0
Philippines (the),1638,68183,1,0.0
Philippines (the),2588,140077,2,0.0
Philippines (the),1255,42961,1,0.0
Philippines (the),462,8329,0,0.0
Philippines (the),2291,306861,2,0.0
Philippines (the),50,191,0,0.0
Philippines (the),35,64,0,0.0
Philippines (the),234,579,0,0.0
Philippines (the),1076,70345,1,0.0
Philippines (the),788,11782,0,0.0
Philippines (the),166,1141,0,0.0
Philippines (the),1663,112516,1,0.0
Philippines (the),725,9616,0,0.0
Philippines (the),501,10078,0,0.0
Philippines (the),555,18126,0,0.0
Philippines (the),331,4231,0,0.0
Philippines (the),13537,2460217,13,2.0
Philippines (the),274,2068,0,0.0
Philippines (the),496,8392,0,0.0
Philippines (the),115660,188431448,115,188.0
Philippines (the),3761,219411,3,0.0
Philippines (the),873,14485,0,0.0
Philippines (the),3309,116073,3,0.0
Philippines (the),2722,216902,2,0.0
Philippines (the),21636,16987117,21,16.0
Philippines (the),163,806,0,0.0
Philippines (the),4774,332209,4,0.0
Philippines (the),2440,108679,2,0.0
Philippines (the),553,21066,0,0.0
Philippines (the),3269,268678,3,0.0
Philippines (the),5528,573648,5,0.0
Philippines (the),381,5702,0,0.0
Philippines (the),18612,5455032,18,5.0
Philippines (the),952,16481,0,0.0
Philippines (the),9137,3075789,9,3.0
Philippines (the),736,9009,0,0.0
Philippines (the),2172,217914,2,0.0
Philippines (the),726,15186,0,0.0
Philippines (the),298,3914,0,0.0
Philippines (the),942,18420,0,0.0
Philippines (the),13527,1182938,13,1.0
Philippines (the),775,16131,0,0.0
Philippines (the),811,27077,0,0.0
Philippines (the),23537,6452829,23,6.0
Philippines (the),408,8717,0,0.0
Philippines (the),1176,53222,1,0.0
Philippines (the),15812,4229000,15,4.0
Philippines (the),2831,197666,2,0.0
Philippines (the),1439,47637,1,0.0
Philippines (the),452,12924,0,0.0
Philippines (the),267,3903,0,0.0
Philippines (the),2923,363669,2,0.0
Philippines (the),564,12979,0,0.0
Philippines (the),454,11632,0,0.0
Philippines (the),2884,134277,2,0.0
Philippines (the),1051,41296,1,0.0
Philippines (the),329,4078,0,0.0
Philippines (the),36761,12134339,36,12.0
Philippines (the),2818,226786,2,0.0
Philippines (the),738,12853,0,0.0
Philippines (the),800,21470,0,0.0
Philippines (the),3344,264223,3,0.0
Philippines (the),906,27085,0,0.0
Philippines (the),37310,51826710,37,51.0
Philippines (the),1691,70974,1,0.0
Philippines (the),727,18876,0,0.0
Philippines (the),6648,1101045,6,1.0
Philippines (the),2949,418253,2,0.0
Philippines (the),1268,46850,1,0.0
Philippines (the),1217,53217,1,0.0
Philippines (the),2942,417658,2,0.0
Philippines (the),5888,946635,5,0.0
Philippines (the),373,5896,0,0.0
Philippines (the),615,8045,0,0.0
Philippines (the),284,5544,0,0.0
Philippines (the),1904,99792,1,0.0
Philippines (the),462,6732,0,0.0
Philippines (the),1467,26625,1,0.0
Philippines (the),3958,684784,3,0.0
Philippines (the),100427,93235823,100,93.0
Philippines (the),1139,43558,1,0.0
Philippines (the),6653,1088990,6,1.0
Philippines (the),388,4156,0,0.0
Philippines (the),713,17366,0,0.0
Philippines (the),537,16429,0,0.0
Philippines (the),1937,153741,1,0.0
Philippines (the),2181,89889,2,0.0
Philippines (the),787,19851,0,0.0
Philippines (the),2735,173749,2,0.0
Philippines (the),26413,15993318,26,15.0
Philippines (the),4852,623720,4,0.0
Philippines (the),3469,548073,3,0.0
Philippines (the),1615,73843,1,0.0
Philippines (the),3300,483696,3,0.0
Philippines (the),5937,1690213,5,1.0
Philippines (the),216,1327,0,0.0
Philippines (the),3368,441883,3,0.0
Philippines (the),12064,3228221,12,3.0
Philippines (the),1723,61089,1,0.0
Philippines (the),387,5489,0,0.0
Philippines (the),1220,37978,1,0.0
Philippines (the),500,13213,0,0.0
Philippines (the),6119,744602,6,0.0
Philippines (the),3368,389458,3,0.0
Philippines (the),1210,77293,1,0.0
Philippines (the),231,1019,0,0.0
Philippines (the),14760,3151134,14,3.0
Philippines (the),1582,126678,1,0.0
Philippines (the),256,2319,0,0.0
Philippines (the),578,8687,0,0.0
Philippines (the),531,16404,0,0.0
Philippines (the),338,4340,0,0.0
Philippines (the),510,6015,0,0.0
Philippines (the),273195,646251100,273,646.0
Philippines (the),2985,486282,2,0.0
Philippines (the),9862,4364121,9,4.0
Philippines (the),1553,63114,1,0.0
Philippines (the),4696,1197720,4,1.0
Philippines (the),10129,4878877,10,4.0
Philippines (the),666,24487,0,0.0
Philippines (the),1046,68736,1,0.0
Philippines (the),559,18373,0,0.0
Philippines (the),976,17981,0,0.0
Philippines (the),1160,35102,1,0.0
Philippines (the),142,746,0,0.0
Philippines (the),7453,1668968,7,1.0
Philippines (the),411,8584,0,0.0
Philippines (the),93,587,0,0.0
Philippines (the),81,425,0,0.0
Philippines (the),378,10184,0,0.0
Philippines (the),364,5904,0,0.0
Philippines (the),182,2282,0,0.0
Philippines (the),95,486,0,0.0
Philippines (the),71,317,0,0.0
Philippines (the),565,19355,0,0.0
Philippines (the),436,7723,0,0.0
Philippines (the),1769,65971,1,0.0
Philippines (the),312,7520,0,0.0
Philippines (the),166,1573,0,0.0
Philippines (the),1315,46839,1,0.0
Philippines (the),124,997,0,0.0
Philippines (the),2733,100000,2,0.0
Philippines (the),283,3888,0,0.0
Philippines (the),91,412,0,0.0
Philippines (the),426,8430,0,0.0
Philippines (the),141,1203,0,0.0
Philippines (the),450,4852,0,0.0
Philippines (the),423,8353,0,0.0
Philippines (the),3615,150242,3,0.0
Philippines (the),380,8718,0,0.0
Philippines (the),158,1639,0,0.0
Philippines (the),155,987,0,0.0
Philippines (the),167,1731,0,0.0
Philippines (the),602,19342,0,0.0
Philippines (the),919,17722,0,0.0
Philippines (the),304,4192,0,0.0
Philippines (the),227,2874,0,0.0
Philippines (the),298,3958,0,0.0
Philippines (the),1937,68313,1,0.0
Philippines (the),460,9391,0,0.0
Philippines (the),807,16692,0,0.0
Philippines (the),252,1993,0,0.0
Philippines (the),181,1367,0,0.0
Philippines (the),295,3746,0,0.0
Philippines (the),169,958,0,0.0
Philippines (the),121,847,0,0.0
Philippines (the),317,3174,0,0.0
Philippines (the),207,2988,0,0.0
Philippines (the),204,1757,0,0.0
Philippines (the),121,584,0,0.0
Philippines (the),2651,137074,2,0.0
Philippines (the),99,583,0,0.0
Philippines (the),356,6571,0,0.0
Philippines (the),1470,40462,1,0.0
Philippines (the),156,1355,0,0.0
Philippines (the),208,2600,0,0.0
Philippines (the),224,3037,0,0.0
Philippines (the),184,2012,0,0.0
Philippines (the),95,614,0,0.0
Philippines (the),1193,27277,1,0.0
Philippines (the),319,5265,0,0.0
Philippines (the),270,3941,0,0.0
Philippines (the),49,152,0,0.0
Philippines (the),16,18,0,0.0
Philippines (the),26,50,0,0.0
Philippines (the),29,57,0,0.0
Philippines (the),430,11163,0,0.0
Philippines (the),668,15736,0,0.0
Philippines (the),1510,39789,1,0.0
Philippines (the),598,11842,0,0.0
Philippines (the),859,22060,0,0.0
Philippines (the),174,1808,0,0.0
Philippines (the),168,1995,0,0.0
Philippines (the),442,6101,0,0.0
Philippines (the),735,16815,0,0.0
Philippines (the),332,4259,0,0.0
Philippines (the),225,3206,0,0.0
Philippines (the),215,1695,0,0.0
Philippines (the),1003,14623,1,0.0
Philippines (the),145,919,0,0.0
Philippines (the),53,194,0,0.0
Philippines (the),179,1898,0,0.0
Philippines (the),149,1555,0,0.0
Philippines (the),72,252,0,0.0
Philippines (the),543,10494,0,0.0
Philippines (the),166,1645,0,0.0
Philippines (the),276,5616,0,0.0
Philippines (the),258,3730,0,0.0
Philippines (the),275,4382,0,0.0
Philippines (the),601,11263,0,0.0
Philippines (the),167,1348,0,0.0
Philippines (the),233,3475,0,0.0
Philippines (the),360,4634,0,0.0
Philippines (the),546,10546,0,0.0
Philippines (the),331,4126,0,0.0
Philippines (the),201,1448,0,0.0
Philippines (the),317,3545,0,0.0
Philippines (the),184,2459,0,0.0
Philippines (the),314,5436,0,0.0
Philippines (the),275,4128,0,0.0
Philippines (the),308,3981,0,0.0
Philippines (the),166,1550,0,0.0
Philippines (the),116,855,0,0.0
Philippines (the),276,4277,0,0.0
Philippines (the),111,858,0,0.0
Philippines (the),117,856,0,0.0
Philippines (the),183,2119,0,0.0
Philippines (the),201,2503,0,0.0
Philippines (the),1347,81139,1,0.0
Philippines (the),218,3250,0,0.0
Philippines (the),272,5322,0,0.0
Philippines (the),511,14889,0,0.0
Philippines (the),598,18700,0,0.0
Philippines (the),1069,47975,1,0.0
Philippines (the),1166,33269,1,0.0
Philippines (the),1010,58787,1,0.0
Philippines (the),490,14713,0,0.0
Philippines (the),1235,32639,1,0.0
Philippines (the),482,10062,0,0.0
Philippines (the),4031,507910,4,0.0
Philippines (the),74337,74870828,74,74.0
Philippines (the),1119,61694,1,0.0
Philippines (the),2475,124286,2,0.0
Philippines (the),8568,2017359,8,2.0
Philippines (the),428,12701,0,0.0
Philippines (the),1791,147811,1,0.0
Philippines (the),35670,22005346,35,22.0
Philippines (the),1466,89321,1,0.0
Philippines (the),1402,67915,1,0.0
Philippines (the),316,6074,0,0.0
Philippines (the),577,19604,0,0.0
Philippines (the),279,1201,0,0.0
Philippines (the),66,202,0,0.0
Philippines (the),234,1131,0,0.0
Philippines (the),57,124,0,0.0
Philippines (the),1520,48733,1,0.0
Philippines (the),294,3967,0,0.0
Philippines (the),55,179,0,0.0
Philippines (the),99,439,0,0.0
Philippines (the),1002,17600,1,0.0
Philippines (the),278,3791,0,0.0
Philippines (the),410,12248,0,0.0
Philippines (the),811,40545,0,0.0
Philippines (the),719,33901,0,0.0
Philippines (the),195,1862,0,0.0
Philippines (the),2681,291532,2,0.0
Philippines (the),2461,360162,2,0.0
Philippines (the),9921,4364921,9,4.0
Philippines (the),5139,818594,5,0.0
Philippines (the),1215,90824,1,0.0
Philippines (the),618,11151,0,0.0
Philippines (the),627,19460,0,0.0
Philippines (the),800,38502,0,0.0
Philippines (the),2143,206065,2,0.0
Philippines (the),3676,326243,3,0.0
Philippines (the),238,2829,0,0.0
Philippines (the),263,3913,0,0.0
Philippines (the),201,1997,0,0.0
Philippines (the),199,1633,0,0.0
Philippines (the),535,14113,0,0.0
Philippines (the),356,4520,0,0.0
Philippines (the),340,7973,0,0.0
Philippines (the),507,16410,0,0.0
Philippines (the),522,13267,0,0.0
Philippines (the),218,1302,0,0.0
Philippines (the),145,1091,0,0.0
Philippines (the),428,11919,0,0.0
Philippines (the),282,5012,0,0.0
Philippines (the),364,7194,0,0.0
Philippines (the),106,642,0,0.0
Philippines (the),131,567,0,0.0
Philippines (the),244,2914,0,0.0
Philippines (the),346,7286,0,0.0
Philippines (the),49225,25693440,49,25.0
Philippines (the),294,5589,0,0.0
Philippines (the),979,33407,0,0.0
Philippines (the),242,2415,0,0.0
Philippines (the),87,333,0,0.0
Philippines (the),368,7872,0,0.0
Philippines (the),126,725,0,0.0
Philippines (the),2482,54151,2,0.0
Philippines (the),6244934,104952608587,6244,104952.0
Philippines (the),8129,4433632,8,4.0
Philippines (the),1179,62072,1,0.0
Philippines (the),6981,971301,6,0.0
Philippines (the),60189,95425249,60,95.0
Philippines (the),3672,822211,3,0.0
Philippines (the),2737,208006,2,0.0
Philippines (the),76486,170272821,76,170.0
Philippines (the),55676,64655795,55,64.0
Philippines (the),245,3398,0,0.0
Philippines (the),84138,191720105,84,191.0
Philippines (the),7150,2339231,7,2.0
Philippines (the),45356,72489845,45,72.0
Philippines (the),11241,6188602,11,6.0
Philippines (the),4263,820773,4,0.0
Philippines (the),38350,33958301,38,33.0
Philippines (the),380,8957,0,0.0
Philippines (the),383,8996,0,0.0
Philippines (the),304,6477,0,0.0
Philippines (the),165,1593,0,0.0
Philippines (the),175,1439,0,0.0
Philippines (the),69266,71006394,69,71.0
Philippines (the),125,985,0,0.0
Philippines (the),137,1228,0,0.0
Philippines (the),1052,18800,1,0.0
Philippines (the),493,14739,0,0.0
Philippines (the),259,4121,0,0.0
Philippines (the),5827,1652677,5,1.0
Philippines (the),600,9663,0,0.0
Philippines (the),123,745,0,0.0
Philippines (the),72526,84158300,72,84.0
Philippines (the),619,14963,0,0.0
Philippines (the),4863,634806,4,0.0
Philippines (the),390,6374,0,0.0
Philippines (the),786,27291,0,0.0
Philippines (the),6349,873664,6,0.0
Philippines (the),3542,546756,3,0.0
Philippines (the),7831,1314181,7,1.0
